2205516;Juazeiro do Piaui
2205524;Julio Borges
2205532;Jurema
2205557;Lagoa Alegre
2205573;Lagoa de Sao Francisco
2205565;Lagoa do Barro do Piaui
2205581;Lagoa do Piaui
2205599;Lagoa do Sitio
2205540;Lagoinha do Piaui
2205607;Landri Sales
2205706;Luis Correia
2205805;Luzilandia
2205854;Madeiro
2205904;Manoel Emidio
2205953;Marcolandia
2206001;Marcos Parente
2206050;Massape do Piaui
2206100;Matias Olimpio
2206209;Miguel Alves
2206308;Miguel Leao
2206357;Milton Brandao
2206407;Monsenhor Gil
2206506;Monsenhor Hipolito
2206605;Monte Alegre do Piaui
2206654;Morro Cabeca No Tempo
2206670;Morro do Chapeu do Piaui
2206696;Murici dos Portelas
2206704;Nazare do Piaui
2206753;Nossa Senhora de Nazare
2206803;Nossa Senhora dos Remedios
2207959;Nova Santa Rita
2206902;Novo Oriente do Piaui
2206951;Novo Santo Antonio
2207009;Oeiras
2207108;Olho D'Agua do Piaui
2207207;Padre Marcos
2207306;Paes Landim
2207355;Pajeu do Piaui
2207405;Palmeira do Piaui
2207504;Palmeirais
2207553;Paqueta
2207603;Parnagua
2207702;Parnaiba
2207751;Passagem Franca do Piaui
2207777;Patos do Piaui
2207793;Pau D'Arco do Piaui
2207801;Paulistana
2207850;Pavussu
2207900;Pedro Ii
2207934;Pedro Laurentino
2208007;Picos
2208106;Pimenteiras
2208205;Pio Ix
2208304;Piracuruca
2208403;Piripiri
2208502;Porto
2208551;Porto Alegre do Piaui
2208601;Prata do Piaui
2208650;Queimada Nova
2208700;Redencao do Gurgueia
2208809;Regeneracao
2208858;Riacho Frio
2208874;Ribeira do Piaui
2208908;Ribeiro Goncalves
2209005;Rio Grande do Piaui
2209104;Santa Cruz do Piaui
2209153;Santa Cruz dos Milagres
2209203;Santa Filomena
2209302;Santa Luz
2209351;Santana do Piaui
2209377;Santa Rosa do Piaui
2209401;Santo Antonio de Lisboa
2209450;Santo Antonio dos Milagres
2209500;Santo Inacio do Piaui
2209559;Sao Braz do Piaui
2209609;Sao Felix do Piaui
2209658;Sao Francisco de Assis do Piaui
2209708;Sao Francisco do Piaui
2209757;Sao Goncalo do Gurgueia
2209807;Sao Goncalo do Piaui
2209856;Sao Joao da Canabrava
2209872;Sao Joao da Fronteira
2209906;Sao Joao da Serra
2209955;Sao Joao da Varjota
2209971;Sao Joao do Arraial
2210003;Sao Joao do Piaui
2210052;Sao Jose do Divino
2210102;Sao Jose do Peixe
2210201;Sao Jose do Piaui
2210300;Sao Juliao
2210359;Sao Lourenco do Piaui
2210375;Sao Luis do Piaui
2210383;Sao Miguel da Baixa Grande
2210391;Sao Miguel do Fidalgo
2210409;Sao Miguel do Tapuio
2210508;Sao Pedro do Piaui
2210607;Sao Raimundo Nonato
2210623;Sebastiao Barros
2210631;Sebastiao Leal
2210656;Sigefredo Pacheco
2210706;Simoes
2210805;Simplicio Mendes
2210904;Socorro do Piaui
2210938;Sussuapara
2210953;Tamboril do Piaui
2210979;Tanque do Piaui
2211001;Teresina
2211100;Uniaa
2211209;Urucui
2211308;Valenca do Piaui
2211357;Varzea Branca
2211407;Varzea Grande
2211506;Vera Mendes
2211605;Vila Nova do Piaui
2211704;Wall Ferraz
